batter_id,player,stand,pitch_type,pitch_name,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
545341,randal grichuk,R,CU,Curveball,2,1,0,0,0,0,0,0,0,102.8,102.8,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545341,randal grichuk,R,FC,Cutter,4,4,4,0,0,1,0,2,1,97.5,82.92,50.75,0.0,0.0,0.0,0.25,0.0,0.5,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545341,randal grichuk,R,FF,4-Seam Fastball,14,22,18,1,2,6,0,3,6,108.2,84.08,30.23,0.0714,0.1429,0.0909,0.4286,0.0,0.1364,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545341,randal grichuk,R,FS,Split-Finger,2,2,1,1,1,1,1,1,1,102.9,83.6,-10.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545341,randal grichuk,R,SI,Sinker,4,6,4,0,0,1,0,0,1,111.3,97.95,23.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545341,randal grichuk,R,SL,Slider,4,3,3,0,0,1,0,3,1,99.8,90.9,27.0,0.0,0.0,0.0,0.25,0.0,1.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545341,randal grichuk,R,ST,Sweeper,3,4,4,0,0,0,0,3,2,81.6,71.12,37.75,0.0,0.0,0.0,0.0,0.0,0.75,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,CH,Changeup,9,15,5,0,0,2,0,0,2,105.2,82.83,3.93,0.0,0.0,0.0,0.2222,0.0,0.0,0.1333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,CS,Slow Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,CU,Curveball,8,8,6,1,1,2,1,3,3,101.5,81.99,19.0,0.125,0.125,0.125,0.25,0.125,0.375,0.375,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,FC,Cutter,4,4,3,0,0,0,0,0,1,90.7,71.38,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,FF,4-Seam Fastball,59,78,65,1,4,9,3,8,23,109.2,79.4,31.59,0.0169,0.0678,0.0513,0.1525,0.0508,0.1026,0.2949,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,FS,Split-Finger,3,1,0,0,0,0,0,0,0,103.5,103.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,SI,Sinker,15,15,8,0,2,3,2,2,6,110.8,87.71,11.73,0.0,0.1333,0.1333,0.2,0.1333,0.1333,0.4,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,SL,Slider,13,18,12,0,0,3,0,2,3,108.3,77.59,24.06,0.0,0.0,0.0,0.2308,0.0,0.1111,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
545361,mike trout,R,ST,Sweeper,5,10,7,0,0,0,0,2,4,93.7,74.87,19.3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,CH,Changeup,11,16,7,1,1,2,1,3,5,102.4,78.34,1.31,0.0909,0.0909,0.0625,0.1818,0.0909,0.1875,0.3125,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,CU,Curveball,11,14,10,0,0,1,0,3,6,107.6,82.31,15.29,0.0,0.0,0.0,0.0909,0.0,0.2143,0.4286,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,FC,Cutter,12,11,6,1,1,2,1,3,3,106.7,87.87,17.45,0.0833,0.0833,0.0909,0.1667,0.0833,0.2727,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,FF,4-Seam Fastball,28,30,26,2,4,8,3,2,16,112.6,87.09,26.77,0.0714,0.1429,0.1333,0.2857,0.1071,0.0667,0.5333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,FS,Split-Finger,8,9,3,0,0,0,0,0,0,100.6,80.8,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,KC,Knuckle Curve,6,6,4,0,0,2,1,1,2,102.3,78.67,9.17,0.0,0.0,0.0,0.3333,0.1667,0.1667,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,KN,Knuckleball,1,1,1,0,0,0,0,0,0,65.9,65.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,SI,Sinker,20,32,20,0,0,2,0,0,15,107.6,84.21,15.44,0.0,0.0,0.0,0.1,0.0,0.0,0.4688,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,SL,Slider,19,15,8,1,1,3,1,3,4,105.3,84.79,14.47,0.0526,0.0526,0.0667,0.1579,0.0526,0.2,0.2667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,ST,Sweeper,6,15,10,0,0,2,0,2,3,101.2,79.25,25.2,0.0,0.0,0.0,0.3333,0.0,0.1333,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
547180,bryce harper,L,SV,Slurve,1,3,1,0,0,0,0,0,0,88.3,77.53,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,CH,Changeup,5,5,3,0,0,1,0,2,1,101.7,88.6,31.4,0.0,0.0,0.0,0.2,0.0,0.4,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,CU,Curveball,4,7,3,0,0,2,0,1,3,105.5,81.6,-17.0,0.0,0.0,0.0,0.5,0.0,0.1429,0.4286,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,FC,Cutter,5,6,4,0,1,2,1,1,1,103.9,85.27,27.83,0.0,0.2,0.1667,0.4,0.2,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,FF,4-Seam Fastball,18,38,35,1,0,2,0,2,11,109.2,80.83,40.24,0.0556,0.0,0.0,0.1111,0.0,0.0526,0.2895,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,FS,Split-Finger,1,1,1,1,1,1,1,1,1,103.7,103.7,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,KC,Knuckle Curve,3,2,0,0,0,0,0,0,0,59.6,54.2,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,SI,Sinker,8,15,9,0,2,2,0,0,4,106.1,84.99,9.4,0.0,0.25,0.1333,0.25,0.0,0.0,0.2667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,SL,Slider,14,16,9,0,2,5,1,5,3,106.6,84.32,10.75,0.0,0.1429,0.125,0.3571,0.0714,0.3125,0.1875,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,ST,Sweeper,6,6,3,0,0,1,0,2,1,95.7,68.02,2.83,0.0,0.0,0.0,0.1667,0.0,0.3333,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553869,elías díaz,R,SV,Slurve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,CH,Changeup,9,9,4,0,0,1,0,2,1,98.0,68.33,0.22,0.0,0.0,0.0,0.1111,0.0,0.2222,0.1111,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,CU,Curveball,4,3,2,0,0,1,0,0,1,95.4,79.4,11.33,0.0,0.0,0.0,0.25,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,FC,Cutter,4,7,5,0,0,1,0,2,2,101.4,77.6,17.0,0.0,0.0,0.0,0.25,0.0,0.2857,0.2857,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,FF,4-Seam Fastball,33,32,28,5,6,9,4,10,16,107.0,86.68,30.84,0.1515,0.1818,0.1875,0.2727,0.1212,0.3125,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,FS,Split-Finger,2,3,1,0,0,0,0,0,1,94.8,77.17,-18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,KC,Knuckle Curve,1,1,0,0,0,0,0,0,0,92.1,92.1,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,SI,Sinker,29,34,20,0,0,4,0,6,13,106.8,85.11,11.74,0.0,0.0,0.0,0.1379,0.0,0.1765,0.3824,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,SL,Slider,15,18,14,1,1,6,1,4,7,104.5,85.88,21.56,0.0667,0.0667,0.0556,0.4,0.0667,0.2222,0.3889,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,ST,Sweeper,8,9,7,0,0,0,0,1,4,96.3,75.13,36.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.4444,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
553993,eugenio suárez,R,SV,Slurve,1,2,1,0,0,0,0,0,1,68.2,66.7,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,CH,Changeup,11,12,5,2,1,4,1,4,2,104.7,90.32,7.42,0.1818,0.0909,0.0833,0.3636,0.0909,0.3333,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,CU,Curveball,6,7,2,0,0,0,0,0,2,101.4,88.89,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,FC,Cutter,7,17,9,0,0,2,1,2,4,104.2,79.61,17.59,0.0,0.0,0.0,0.2857,0.1429,0.1176,0.2353,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,FF,4-Seam Fastball,22,38,31,3,2,6,2,11,8,103.4,82.36,38.08,0.1364,0.0909,0.0526,0.2727,0.0909,0.2895,0.2105,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,FS,Split-Finger,2,4,0,0,0,0,0,0,0,96.8,85.12,-30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,KC,Knuckle Curve,1,1,1,0,0,0,0,0,0,64.2,64.2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,SI,Sinker,16,18,12,0,0,5,0,8,4,102.4,91.37,25.28,0.0,0.0,0.0,0.3125,0.0,0.4444,0.2222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,SL,Slider,22,29,19,2,0,3,0,5,5,107.1,80.57,25.21,0.0909,0.0,0.0,0.1364,0.0,0.1724,0.1724,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571448,nolan arenado,R,ST,Sweeper,12,15,10,0,0,0,0,4,4,99.3,74.16,20.33,0.0,0.0,0.0,0.0,0.0,0.2667,0.2667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,CH,Changeup,7,9,4,0,0,1,1,0,3,103.7,83.71,3.56,0.0,0.0,0.0,0.1429,0.1429,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,CU,Curveball,4,4,2,0,0,0,0,0,0,91.6,73.35,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,FC,Cutter,1,2,2,0,0,0,0,0,0,76.3,70.95,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,FF,4-Seam Fastball,15,29,26,0,1,2,1,2,6,101.5,80.62,38.9,0.0,0.0667,0.0345,0.1333,0.0667,0.069,0.2069,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,FS,Split-Finger,0,1,0,0,0,0,0,0,0,71.0,71.0,-27.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,KC,Knuckle Curve,1,1,1,1,0,1,0,1,0,104.2,104.2,43.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,SI,Sinker,4,6,4,0,0,1,0,0,2,97.7,89.72,14.67,0.0,0.0,0.0,0.25,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,SL,Slider,5,3,2,0,0,1,0,1,1,95.0,86.7,10.0,0.0,0.0,0.0,0.2,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571771,enrique hernández,R,ST,Sweeper,1,1,1,0,0,0,0,0,1,67.2,67.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,CH,Changeup,1,1,1,0,0,1,0,1,1,106.3,106.3,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,CU,Curveball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,FC,Cutter,1,1,0,0,0,0,0,0,0,90.1,90.1,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,FF,4-Seam Fastball,10,13,12,0,0,2,0,5,5,98.5,81.99,37.46,0.0,0.0,0.0,0.2,0.0,0.3846,0.3846,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,KC,Knuckle Curve,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,SI,Sinker,1,1,0,0,0,0,0,0,0,60.0,60.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,SL,Slider,6,4,1,0,0,0,0,0,1,92.0,78.12,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571912,luke maile,R,ST,Sweeper,1,1,1,0,0,0,0,1,0,94.8,94.8,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571945,miles mikolas,R,FF,4-Seam Fastball,1,1,0,0,0,0,0,0,0,40.3,40.3,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,CH,Changeup,15,18,11,1,2,5,1,6,7,107.1,80.98,11.89,0.0667,0.1333,0.1111,0.3333,0.0667,0.3333,0.3889,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,CU,Curveball,3,4,1,0,0,1,0,1,1,101.4,86.97,-7.75,0.0,0.0,0.0,0.3333,0.0,0.25,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,FC,Cutter,8,13,8,0,1,6,3,4,5,110.7,84.51,13.62,0.0,0.125,0.0769,0.75,0.375,0.3077,0.3846,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,FF,4-Seam Fastball,30,41,32,3,1,11,3,10,14,106.3,85.85,26.17,0.1,0.0333,0.0244,0.3667,0.1,0.2439,0.3415,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,FS,Split-Finger,10,9,2,0,0,1,0,0,2,103.5,72.27,-4.67,0.0,0.0,0.0,0.1,0.0,0.0,0.2222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,KC,Knuckle Curve,0,1,0,0,0,0,0,0,0,69.5,69.5,-29.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,SI,Sinker,12,16,10,1,1,2,1,2,1,110.2,82.84,31.31,0.0833,0.0833,0.0625,0.1667,0.0833,0.125,0.0625,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,SL,Slider,7,10,6,0,0,4,1,2,2,105.6,89.91,20.6,0.0,0.0,0.0,0.5714,0.1429,0.2,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
571970,max muncy,L,ST,Sweeper,5,3,1,0,0,0,0,0,0,88.4,77.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,CH,Changeup,6,7,6,0,0,1,0,2,3,106.3,79.33,27.29,0.0,0.0,0.0,0.1667,0.0,0.2857,0.4286,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,CU,Curveball,2,6,2,0,0,0,0,0,1,102.4,91.07,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,FC,Cutter,6,10,5,0,0,1,0,3,3,102.8,82.21,8.0,0.0,0.0,0.0,0.1667,0.0,0.3,0.3,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,FF,4-Seam Fastball,27,33,28,0,2,3,2,1,11,107.5,82.34,32.52,0.0,0.0741,0.0606,0.1111,0.0741,0.0303,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,FO,Forkball,0,1,1,0,0,0,0,0,0,79.2,79.2,82.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,FS,Split-Finger,3,2,1,0,0,1,0,1,1,102.5,101.55,4.0,0.0,0.0,0.0,0.3333,0.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,KC,Knuckle Curve,1,2,1,1,0,1,1,0,0,100.0,86.45,-11.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,SI,Sinker,29,31,12,0,1,2,1,3,7,110.2,88.21,2.26,0.0,0.0345,0.0323,0.069,0.0345,0.0968,0.2258,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,SL,Slider,18,16,9,1,1,4,1,4,5,109.2,83.51,14.31,0.0556,0.0556,0.0625,0.2222,0.0556,0.25,0.3125,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,ST,Sweeper,9,12,7,0,0,1,0,2,2,108.5,78.65,18.33,0.0,0.0,0.0,0.1111,0.0,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
572233,christian walker,R,SV,Slurve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,CH,Changeup,5,6,4,0,0,1,0,2,2,105.2,89.55,14.5,0.0,0.0,0.0,0.2,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,CU,Curveball,4,6,4,0,1,2,1,2,3,102.6,84.25,5.33,0.0,0.25,0.1667,0.5,0.25,0.3333,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,FC,Cutter,11,11,8,0,0,3,0,2,3,104.2,91.09,31.27,0.0,0.0,0.0,0.2727,0.0,0.1818,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,FF,4-Seam Fastball,20,31,24,2,2,5,1,4,12,105.7,86.95,24.03,0.1,0.1,0.0645,0.25,0.05,0.129,0.3871,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,FO,Forkball,1,1,1,0,0,0,0,0,0,71.9,71.9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,FS,Split-Finger,6,6,1,0,0,0,0,1,1,99.0,87.37,-16.83,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,KC,Knuckle Curve,1,1,0,0,0,0,0,0,0,102.9,102.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,PO,Pitch Out,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,SI,Sinker,4,2,1,0,0,0,0,0,0,82.4,79.15,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,SL,Slider,5,6,3,0,0,2,0,1,2,101.1,89.65,12.67,0.0,0.0,0.0,0.4,0.0,0.1667,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,ST,Sweeper,3,6,4,0,0,1,0,0,1,98.7,82.27,26.5,0.0,0.0,0.0,0.3333,0.0,0.0,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
573262,mike yastrzemski,L,SV,Slurve,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,CH,Changeup,12,13,6,1,2,4,1,3,5,116.0,92.02,5.85,0.0833,0.1667,0.1538,0.3333,0.0833,0.2308,0.3846,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,CU,Curveball,5,2,1,0,0,0,0,1,0,92.6,89.75,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,FC,Cutter,3,3,2,0,0,0,0,0,0,85.1,76.23,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,FF,4-Seam Fastball,31,43,34,0,0,3,0,3,9,104.7,76.23,34.37,0.0,0.0,0.0,0.0968,0.0,0.0698,0.2093,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,FS,Split-Finger,1,2,2,0,0,1,0,1,0,101.7,84.35,56.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,KC,Knuckle Curve,3,3,3,1,2,2,1,2,2,105.9,98.7,28.0,0.3333,0.6667,0.6667,0.6667,0.3333,0.6667,0.6667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,KN,Knuckleball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,SI,Sinker,16,23,8,0,1,2,0,2,3,114.9,80.26,-0.96,0.0,0.0625,0.0435,0.125,0.0,0.087,0.1304,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,SL,Slider,11,16,8,0,0,0,0,4,4,100.0,78.62,5.62,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,ST,Sweeper,16,15,12,1,0,3,0,5,5,107.0,81.47,29.0,0.0625,0.0,0.0,0.1875,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
575929,willson contreras,R,SV,Slurve,0,1,0,0,0,0,0,0,0,78.3,78.3,-30.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
592518,manny machado,R,CH,Changeup,14,13,6,0,1,1,0,2,4,103.4,76.95,-0.31,0.0,0.0714,0.0769,0.0714,0.0,0.1538,0.3077,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
592518,manny machado,R,CU,Curveball,6,10,3,0,0,1,0,0,1,99.4,73.49,-12.8,0.0,0.0,0.0,0.1667,0.0,0.0,0.1,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
592518,manny machado,R,FC,Cutter,18,27,17,0,1,3,0,3,10,108.1,80.48,15.89,0.0,0.0556,0.037,0.1667,0.0,0.1111,0.3704,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
